OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-5093,2023-058R,2026-01-02T19:56:42.000029,15.01254991,.0002968,97.6040,5.6896,68.8179,36.5201,0,C,56332,2,1,.13039E-3,.16714E-4,0,0.327,SpaceX-E
STARLINK-5553,2023-058S,2026-01-02T19:51:41.999962,15.05688611,.0001149,97.6037,6.2526,122.9069,246.6018,0,C,56333,2,1,-.17751E-2,-.25571E-3,0,0.457,SpaceX-E
STARLINK-5548,2023-058T,2026-01-02T19:50:42.000000,15.05638043,.0001579,97.6032,6.3732,92.1013,198.5948,0,C,56334,2,1,.57154E-3,.823E-4,0,0.344,SpaceX-E
STARLINK-5559,2023-058U,2026-01-02T19:51:41.999962,15.05647671,.0002203,97.6047,6.3437,92.6659,126.8050,0,C,56335,2,1,-.95885E-4,-.13807E-4,0,0.351,SpaceX-E
STARLINK-5562,2023-058V,2026-01-02T19:54:42.000019,15.01234800,.0002998,97.6033,5.7050,70.4503,67.5189,0,C,56336,2,1,.63048E-3,.80791E-4,0,0.331,SpaceX-E
STARLINK-5561,2023-058W,2026-01-02T19:49:42.000038,15.01249536,.0002138,97.6025,5.7160,78.4362,89.3463,0,C,56337,2,1,.51062E-3,.65452E-4,0,0.332,SpaceX-E
STARLINK-5554,2023-058X,2026-01-02T19:52:42.000010,15.01259762,.00022,97.6028,5.7177,55.4345,114.9096,0,C,56338,2,1,-.76872E-4,-.98542E-5,0,0.326,SpaceX-E
STARLINK-5552,2023-058Y,2026-01-02T19:54:42.000019,15.01276346,.000197,97.6037,5.7281,84.6084,133.1818,0,C,56339,2,1,.59315E-4,.76072E-5,0,0.358,SpaceX-E
STARLINK-5540,2023-058Z,2026-01-02T19:53:41.999971,15.05645506,.0001621,97.6035,6.2682,89.3082,317.7211,0,C,56340,2,1,.20547E-4,.29586E-5,0,0.335,SpaceX-E
STARLINK-5543,2023-058AA,2026-01-02T19:52:42.000010,15.01239442,.0001837,97.6031,5.7206,87.3709,102.9300,0,C,56341,2,1,.55488E-3,.71107E-4,0,0.335,SpaceX-E
STARLINK-5955,2023-058AB,2026-01-02T19:45:42.000019,15.05634365,.0002473,97.6049,6.3208,90.2026,61.7664,0,C,56342,2,1,.19598E-3,.28215E-4,0,0.325,SpaceX-E
STARLINK-5976,2023-058AC,2026-01-02T19:45:42.000019,15.05644193,.0001585,97.6036,6.2566,90.0156,271.9144,0,C,56343,2,1,.27715E-3,.3991E-4,0,0.352,SpaceX-E
STARLINK-5974,2023-058AD,2026-01-02T19:46:41.999981,15.05646747,.0002115,97.6046,6.3470,82.9880,132.6705,0,C,56344,2,1,-.1601E-4,-.23054E-5,0,0.344,SpaceX-E
STARLINK-5979,2023-058AE,2026-01-02T19:48:41.999990,15.01247109,.0000965,97.6040,5.7399,114.9060,120.4541,0,C,56345,2,1,.52147E-3,.66836E-4,0,0.340,SpaceX-E
STARLINK-5837,2023-058AF,2026-01-02T19:52:42.000010,15.01255862,.0001568,97.6038,5.7348,93.3699,136.9863,0,C,56346,2,1,.29132E-3,.37345E-4,0,0.336,SpaceX-E
STARLINK-5829,2023-058AG,2026-01-02T19:55:41.999981,15.05644473,.0002268,97.6044,6.3159,91.0557,68.4827,0,C,56347,2,1,.37091E-4,.53409E-5,0,0.327,SpaceX-E
STARLINK-5888,2023-058AH,2026-01-02T19:52:42.000010,15.01253140,.0000976,97.6037,5.7303,111.2569,107.7713,0,C,56348,2,1,.54333E-3,.6965E-4,0,0.339,SpaceX-E
STARLINK-5887,2023-058AJ,2026-01-02T19:52:42.000010,15.01262679,.0001982,97.6043,5.7583,163.8910,126.3527,0,C,56349,2,1,.53046E-3,.68018E-4,0,0.344,SpaceX-E
STARLINK-5886,2023-058AK,2026-01-02T19:46:41.999981,15.05663727,.0001971,97.6049,6.3290,76.5316,94.0585,0,C,56350,2,1,.2387E-3,.34391E-4,0,0.350,SpaceX-E
STARLINK-5891,2023-058AL,2026-01-02T19:53:41.999971,15.05641000,.0001866,97.6033,6.2767,91.3006,330.7261,0,C,56351,2,1,.46154E-3,.66463E-4,0,0.331,SpaceX-E
STARLINK-5885,2023-058AM,2026-01-02T19:52:42.000010,15.01254962,.0000405,97.6041,5.7503,149.4168,120.9245,0,C,56352,2,1,.53227E-3,.68234E-4,0,0.344,SpaceX-E
STARLINK-5874,2023-058AN,2026-01-02T19:52:42.000010,15.01262371,.0001391,97.6066,5.7980,90.8449,279.5393,0,C,56353,2,1,-.22267E-3,-.28543E-4,0,0.341,SpaceX-E
STARLINK-5877,2023-058AP,2026-01-02T19:46:41.999981,15.05638571,.0001673,97.6032,6.2265,89.6069,201.1003,0,C,56354,2,1,.51991E-3,.74864E-4,0,0.344,SpaceX-E
STARLINK-5533,2023-058AQ,2026-01-02T19:52:42.000010,15.01248761,.0002704,97.6045,5.7754,144.5742,185.8029,0,C,56355,2,1,.6513E-3,.83489E-4,0,0.342,SpaceX-E
STARLINK-5535,2023-058AR,2026-01-02T19:53:41.999971,15.05646221,.0001909,97.6042,6.2837,90.2763,346.7436,0,C,56356,2,1,.13225E-3,.19044E-4,0,0.328,SpaceX-E
STARLINK-5538,2023-058AS,2026-01-02T19:53:41.999971,15.05640596,.0002584,97.6042,6.3598,83.3592,173.6355,0,C,56357,2,1,.35535E-3,.5117E-4,0,0.345,SpaceX-E
STARLINK-5482,2023-058AT,2026-01-02T19:55:41.999981,15.01249632,.000286,97.6044,5.7685,147.9299,173.6930,0,C,56358,2,1,.59497E-3,.76269E-4,0,0.344,SpaceX-E
STARLINK-5551,2023-058AU,2026-01-02T19:49:42.000038,15.01253814,.0002175,97.6044,5.7776,149.0152,178.7898,0,C,56359,2,1,.43648E-3,.55953E-4,0,0.346,SpaceX-E
STARLINK-5549,2023-058AV,2026-01-02T19:52:42.000010,15.05635182,.0001759,97.6046,6.3087,90.2461,43.0123,0,C,56360,2,1,.55249E-3,.7955E-4,0,0.332,SpaceX-E
STARLINK-5550,2023-058AW,2026-01-02T19:54:42.000019,15.01327562,.0000153,97.6043,5.7872,300.7771,57.1561,0,C,56361,2,1,-.50586E-2,-.64849E-3,0,0.609,SpaceX-E
STARLINK-5972,2023-058AX,2026-01-02T19:54:42.000019,15.05634851,.0002012,97.6047,6.2979,90.2610,20.5239,0,C,56362,2,1,.64237E-3,.92495E-4,0,0.333,SpaceX-E
STARLINK-6156,2023-061A,2026-01-02T19:50:42.000000,15.02534535,.0001235,43.0006,195.5632,259.5075,138.9506,0,C,56374,2,1,.63382E-3,.85916E-4,0,0.262,SpaceX-E
STARLINK-6158,2023-061B,2026-01-02T19:52:42.000010,15.02545289,.000129,43.0006,195.4827,273.1857,162.8942,0,C,56375,2,1,.4979E-3,.67507E-4,0,0.259,SpaceX-E
STARLINK-6188,2023-061C,2026-01-02T19:48:41.999990,15.02528822,.0001144,43.0006,195.2271,264.1717,271.1410,0,C,56376,2,1,.16631E-3,.22536E-4,0,0.261,SpaceX-E
STARLINK-6189,2023-061D,2026-01-02T19:47:42.000029,15.02541462,.0001197,43.0007,195.4587,269.5085,165.8500,0,C,56377,2,1,-.34975E-3,-.47401E-4,0,0.274,SpaceX-E
STARLINK-6191,2023-061E,2026-01-02T19:50:42.000000,15.02531079,.0001224,43.0008,195.4986,267.3660,155.2565,0,C,56378,2,1,.90781E-4,.12302E-4,0,0.252,SpaceX-E
STARLINK-6157,2023-061F,2026-01-02T19:44:41.999971,15.02534879,.0001435,43.0007,195.3260,263.6184,220.5778,0,C,56379,2,1,.98324E-4,.13326E-4,0,0.299,SpaceX-E
STARLINK-6159,2023-061H,2026-01-02T19:45:42.000019,15.02534972,.000135,43.0007,195.4079,257.8781,193.9302,0,C,56381,2,1,.67211E-3,.91109E-4,0,0.264,SpaceX-E
STARLINK-6160,2023-061J,2026-01-02T19:44:41.999971,15.02528335,.0001296,43.0007,195.2485,262.3912,251.8725,0,C,56382,2,1,.22408E-3,.30365E-4,0,0.260,SpaceX-E
STARLINK-6166,2023-061K,2026-01-02T19:47:42.000029,15.02553065,.0001159,43.0007,195.2670,263.6084,249.8688,0,C,56383,2,1,-.6493E-3,-.88017E-4,0,0.354,SpaceX-E
STARLINK-6153,2023-061L,2026-01-02T19:50:42.000000,15.02552388,.0001411,43.0007,195.1276,265.5170,313.3492,0,C,56384,2,1,-.67783E-3,-.91883E-4,0,0.385,SpaceX-E
STARLINK-6173,2023-061M,2026-01-02T19:44:41.999971,15.02543906,.0001374,43.0004,195.1913,268.1782,270.0875,0,C,56385,2,1,-.29669E-3,-.40214E-4,0,0.287,SpaceX-E
STARLINK-5836,2023-061N,2026-01-02T19:51:41.999962,15.02538178,.000126,43.0006,195.0346,261.9434,356.7690,0,C,56386,2,1,-.11617E-3,-.15744E-4,0,0.308,SpaceX-E
STARLINK-6178,2023-061P,2026-01-02T19:54:42.000019,15.02625374,.0001371,43.0007,194.8976,257.4701,66.6218,0,C,56387,2,1,-.52687E-2,-.7144E-3,0,0.460,SpaceX-E
STARLINK-6176,2023-061Q,2026-01-02T19:40:42.000038,15.02542393,.0001246,43.0007,195.4556,268.0969,146.8988,0,C,56388,2,1,.67421E-3,.91411E-4,0,0.263,SpaceX-E
STARLINK-6145,2023-061R,2026-01-02T19:51:41.999962,15.02539827,.0001241,43.0006,195.0782,264.1655,336.5083,0,C,56389,2,1,-.14064E-3,-.19062E-4,0,0.311,SpaceX-E
STARLINK-6298,2023-061T,2026-01-02T19:44:41.999971,15.02529010,.0000895,43.0005,195.0162,255.4375,354.9896,0,C,56391,2,1,.36375E-3,.49295E-4,0,0.259,SpaceX-E
STARLINK-6301,2023-061U,2026-01-02T19:53:41.999971,15.02544500,.0001211,43.0007,182.8846,267.2170,2.9378,0,C,56392,2,1,.14924E-3,.20232E-4,0,0.251,SpaceX-E
STARLINK-6303,2023-061V,2026-01-02T19:50:42.000000,15.02516726,.0001509,43.0003,194.9492,266.1280,24.9228,0,C,56393,2,1,.703E-3,.95252E-4,0,0.263,SpaceX-E
STARLINK-6305,2023-061W,2026-01-02T19:45:42.000019,15.02556353,.0001562,43.0008,182.7689,249.5260,50.6234,0,C,56394,2,1,-.4715E-3,-.63925E-4,0,0.334,SpaceX-E
STARLINK-6273,2023-061X,2026-01-02T19:52:42.000010,15.02528160,.0001314,43.0008,182.7863,268.6118,39.9275,0,C,56395,2,1,.93291E-4,.12641E-4,0,0.257,SpaceX-E
STARLINK-6302,2023-061Y,2026-01-02T19:44:41.999971,15.02531299,.0001101,43.0007,182.7056,267.6663,58.8440,0,C,56396,2,1,.37691E-3,.51081E-4,0,0.257,SpaceX-E
STARLINK-6271,2023-061Z,2026-01-02T19:53:41.999971,15.02529031,.0001401,43.0009,182.8158,266.9052,33.3646,0,C,56397,2,1,.19214E-3,.26037E-4,0,0.253,SpaceX-E
STARLINK-6288,2023-061AA,2026-01-02T19:50:42.000000,15.02526180,.0001381,43.0007,182.6387,267.4627,99.6723,0,C,56398,2,1,.21608E-3,.29279E-4,0,0.261,SpaceX-E
STARLINK-6277,2023-061AB,2026-01-02T19:50:42.000000,15.02528546,.0001401,43.0008,182.7117,264.8297,72.2382,0,C,56399,2,1,.34401E-3,.46619E-4,0,0.256,SpaceX-E
STARLINK-6267,2023-061AC,2026-01-02T19:46:41.999981,15.02550691,.0001369,43.0004,182.5791,264.5719,117.5292,0,C,56400,2,1,-.61863E-3,-.83856E-4,0,0.336,SpaceX-E
STARLINK-6256,2023-061AD,2026-01-02T19:57:41.999990,15.64698055,.0002243,42.9975,146.3679,311.9547,73.5222,0,C,56401,2,1,.93362E-3,.93856E-3,0,0.280,SpaceX-E
STARLINK-6284,2023-061AF,2026-01-02T20:03:42.000019,15.40386399,.0004233,43.0018,175.7028,250.7665,188.9952,0,C,56403,2,1,.73166E-3,.30388E-3,0,0.283,SpaceX-E
STARLINK-6287,2023-061AG,2026-01-02T19:44:41.999971,15.02542300,.0001482,43.0007,182.4727,263.8788,158.8011,0,C,56404,2,1,-.2691E-3,-.36474E-4,0,0.335,SpaceX-E
STARLINK-6285,2023-061AH,2026-01-02T19:44:41.999971,15.02610398,.0001286,43.0008,182.5478,264.2369,128.4266,0,C,56405,2,1,-.41374E-2,-.561E-3,0,0.691,SpaceX-E
STARLINK-6283,2023-061AJ,2026-01-02T19:44:41.999971,15.02537739,.0001401,43.0005,182.3548,254.4489,216.2158,0,C,56406,2,1,.6607E-3,.89569E-4,0,0.264,SpaceX-E
STARLINK-6282,2023-061AK,2026-01-02T19:47:42.000029,15.02522483,.0001271,43.0006,182.4907,257.5510,164.4153,0,C,56407,2,1,.69939E-3,.94776E-4,0,0.266,SpaceX-E
STARLINK-6289,2023-061AL,2026-01-02T19:49:42.000038,15.02531458,.0001358,43.0006,182.2289,269.7149,261.9681,0,C,56408,2,1,-.68904E-5,-.93373E-6,0,0.246,SpaceX-E
STARLINK-6241,2023-061AM,2026-01-02T19:45:42.000019,15.02534358,.0001471,43.0006,182.4269,261.1416,183.3486,0,C,56409,2,1,-.77162E-4,-.10457E-4,0,0.288,SpaceX-E
STARLINK-6281,2023-061AN,2026-01-02T19:52:42.000010,15.02530736,.0001377,43.0008,182.2123,268.7597,280.1901,0,C,56410,2,1,.33872E-3,.45905E-4,0,0.247,SpaceX-E
STARLINK-6279,2023-061AP,2026-01-02T19:44:41.999971,15.02525945,.0001403,43.0002,182.3974,267.9056,184.8443,0,C,56411,2,1,.61556E-3,.83422E-4,0,0.261,SpaceX-E
STARLINK-6278,2023-061AQ,2026-01-02T19:45:42.000019,15.02527282,.0001435,43.0008,182.1628,243.6975,308.8855,0,C,56412,2,1,.66007E-3,.89458E-4,0,0.263,SpaceX-E
STARLINK-6258,2023-061AR,2026-01-02T19:46:41.999981,15.02533667,.000134,43.0007,182.2764,260.4819,247.8628,0,C,56413,2,1,.13383E-3,.18138E-4,0,0.285,SpaceX-E
STARLINK-5136,2023-061AS,2026-01-02T19:49:42.000038,15.02532094,.0001356,43.0005,182.0898,266.9171,324.8519,0,C,56414,2,1,.40699E-3,.55161E-4,0,0.257,SpaceX-E
STARLINK-6260,2023-061AU,2026-01-02T19:42:41.999962,15.02524507,.0001331,43.0009,169.7641,268.6894,24.8779,0,C,56416,2,1,.68173E-3,.92388E-4,0,0.264,SpaceX-E
STARLINK-6261,2023-061AV,2026-01-02T19:44:41.999971,15.02538560,.0001338,43.0009,182.1276,264.1306,302.8151,0,C,56417,2,1,-.99479E-4,-.13483E-4,0,0.312,SpaceX-E
STARLINK-5356,2023-061AW,2026-01-02T19:53:41.999971,15.02526442,.00014,43.0008,169.5465,264.1969,142.8948,0,C,56418,2,1,.27895E-3,.378E-4,0,0.256,SpaceX-E
STARLINK-5350,2023-061AX,2026-01-02T19:47:42.000029,15.02532596,.0001443,43.0008,182.0729,262.5064,333.7472,0,C,56419,2,1,.18077E-3,.24499E-4,0,0.291,SpaceX-E
STARLINK-6272,2023-061AY,2026-01-02T19:50:42.000000,15.02543398,.0001427,43.0008,169.5141,262.0351,151.7762,0,C,56420,2,1,-.44621E-3,-.60476E-4,0,0.329,SpaceX-E
STARLINK-6270,2023-061AZ,2026-01-02T19:45:42.000019,15.02532252,.0001343,43.0008,169.7894,267.0196,19.8078,0,C,56421,2,1,.16686E-3,.22613E-4,0,0.242,SpaceX-E
STARLINK-6236,2023-061BA,2026-01-02T19:49:42.000038,15.02541987,.0001479,43.0009,169.4334,260.9863,185.1336,0,C,56422,2,1,-.55379E-3,-.75051E-4,0,0.329,SpaceX-E
STARLINK-6239,2023-061BB,2026-01-02T19:52:42.000010,15.02531953,.0001411,43.0008,169.4629,267.5917,171.7777,0,C,56423,2,1,.40007E-3,.54223E-4,0,0.256,SpaceX-E
STARLINK-6242,2023-061BC,2026-01-02T19:44:41.999971,15.02530178,.0001397,43.0009,169.3631,266.7445,196.6395,0,C,56424,2,1,.3438E-3,.46593E-4,0,0.262,SpaceX-E
STARLINK-6224,2023-061BD,2026-01-02T19:46:41.999981,15.02531134,.0001337,43.0011,169.3987,267.0017,185.8700,0,C,56425,2,1,.48556E-3,.6581E-4,0,0.258,SpaceX-E
STARLINK-5352,2023-061BE,2026-01-02T19:47:42.000029,15.02548294,.0002152,43.0017,169.9414,233.1258,349.0782,0,C,56426,2,1,-.59633E-3,-.8083E-4,0,0.328,SpaceX-E
STARLINK-5724,2023-061BF,2026-01-02T19:52:42.000010,15.02539554,.0001039,43.0010,169.7953,263.1290,31.9901,0,C,56427,2,1,-.27909E-3,-.37823E-4,0,0.305,SpaceX-E
STARLINK-6238,2023-061BG,2026-01-02T19:48:41.999990,15.02528136,.0001411,43.0012,169.2617,269.0875,245.3948,0,C,56428,2,1,.55239E-3,.74864E-4,0,0.256,SpaceX-E
STARLINK-6264,2023-061BH,2026-01-02T19:49:42.000038,15.02519482,.000141,43.0015,169.2136,270.1682,266.1274,0,C,56429,2,1,.7338E-3,.99433E-4,0,0.267,SpaceX-E
STARLINK-5990,2023-064A,2026-01-02T19:46:41.999981,14.98337431,.0003056,70.0020,310.5958,268.4153,258.3712,0,C,56448,2,1,-.29543E-3,-.35256E-4,0,0.293,SpaceX-E
STARLINK-5993,2023-064B,2026-01-02T19:47:42.000029,14.98331510,.0002783,70.0025,310.7183,280.7716,138.1127,0,C,56449,2,1,-.12228E-4,-.14591E-5,0,0.274,SpaceX-E
STARLINK-5970,2023-064C,2026-01-02T19:46:41.999981,14.98336596,.000314,70.0020,310.5704,268.3846,280.9185,0,C,56450,2,1,-.34044E-3,-.40625E-4,0,0.294,SpaceX-E
STARLINK-5985,2023-064D,2026-01-02T19:45:42.000019,14.98307784,.000292,70.0026,310.6968,272.1841,161.6844,0,C,56451,2,1,.82277E-3,.98144E-4,0,0.294,SpaceX-E
STARLINK-5986,2023-064E,2026-01-02T19:54:42.000019,14.98393855,.00028,70.0025,310.6562,272.9961,217.0526,0,C,56452,2,1,-.32881E-2,-.39259E-3,0,0.364,SpaceX-E
STARLINK-5935,2023-064F,2026-01-02T19:47:42.000029,14.98342002,.0002988,70.0023,310.6429,269.6383,216.7728,0,C,56453,2,1,-.69508E-3,-.82947E-4,0,0.308,SpaceX-E
STARLINK-5959,2023-064G,2026-01-02T19:48:41.999990,14.98369120,.0003071,70.0020,310.5147,269.0045,333.7143,0,C,56454,2,1,-.26505E-2,-.31633E-3,0,0.390,SpaceX-E
STARLINK-5987,2023-064H,2026-01-02T19:50:42.000000,14.98310317,.0002876,70.0020,310.4860,268.0391,4.6829,0,C,56455,2,1,.83938E-3,.10013E-3,0,0.277,SpaceX-E
STARLINK-5995,2023-064J,2026-01-02T19:49:42.000038,14.98341329,.0002746,70.0019,310.5635,269.4444,291.9672,0,C,56456,2,1,-.47703E-3,-.56928E-4,0,0.294,SpaceX-E
STARLINK-5994,2023-064K,2026-01-02T19:48:41.999990,14.98329648,.0003214,70.0019,310.5391,270.3296,309.8798,0,C,56457,2,1,-.12001E-3,-.14319E-4,0,0.287,SpaceX-E
STARLINK-6050,2023-064L,2026-01-02T19:46:41.999981,14.98319462,.0003104,70.0020,310.5927,263.9973,263.6666,0,C,56458,2,1,.89205E-3,.10644E-3,0,0.292,SpaceX-E
STARLINK-6048,2023-064M,2026-01-02T19:47:42.000029,14.98339737,.0003098,70.0024,310.3923,271.5195,79.0947,0,C,56459,2,1,-.65084E-3,-.77665E-4,0,0.298,SpaceX-E
STARLINK-6047,2023-064N,2026-01-02T19:46:41.999981,14.98337600,.0003011,70.0020,310.4682,271.0487,9.1770,0,C,56460,2,1,-.41585E-3,-.49624E-4,0,0.288,SpaceX-E
STARLINK-6037,2023-064P,2026-01-02T19:54:42.000019,14.98337621,.0003058,70.0024,310.3528,271.2729,128.9566,0,C,56461,2,1,-.42709E-3,-.50965E-4,0,0.261,SpaceX-E
STARLINK-6045,2023-064Q,2026-01-02T19:52:42.000010,14.98341510,.0002995,70.0009,270.3089,271.1600,10.7098,0,C,56462,2,1,-.10116E-2,-.12071E-3,0,0.243,SpaceX-E
STARLINK-6051,2023-064R,2026-01-02T19:53:41.999971,14.98342387,.0003115,70.0023,310.5987,271.1984,260.1832,0,C,56463,2,1,-.59583E-3,-.71106E-4,0,0.279,SpaceX-E
STARLINK-6043,2023-064S,2026-01-02T19:54:42.000019,14.98329195,.0002916,70.0021,310.4291,267.1742,65.5227,0,C,56464,2,1,.29096E-4,.34718E-5,0,0.276,SpaceX-E
STARLINK-6054,2023-064T,2026-01-02T19:46:41.999981,14.98339387,.0002953,70.0014,270.3664,270.6739,304.4755,0,C,56465,2,1,.19838E-3,.23679E-4,0,0.286,SpaceX-E
STARLINK-6053,2023-064U,2026-01-02T19:48:41.999990,14.98338699,.0003117,70.0024,310.3889,272.0614,83.1784,0,C,56466,2,1,-.46888E-3,-.55953E-4,0,0.293,SpaceX-E
STARLINK-6055,2023-064V,2026-01-02T19:52:42.000010,14.98347220,.000271,70.0022,290.6374,270.9004,347.9737,0,C,56467,2,1,-.13606E-2,-.16235E-3,0,0.245,SpaceX-E
STARLINK-5998,2023-064W,2026-01-02T19:51:41.999962,14.98327553,.0002947,70.0024,310.3316,270.9508,140.5520,0,C,56468,2,1,.15392E-3,.18366E-4,0,0.288,SpaceX-E
STARLINK-5518,2023-064X,2026-01-02T19:52:42.000010,14.98341880,.0003106,70.0021,290.7126,271.4723,279.8616,0,C,56469,2,1,-.75433E-3,-.90017E-4,0,0.254,SpaceX-E
STARLINK-5523,2023-064Y,2026-01-02T19:50:42.000000,14.98344826,.000243,70.0021,290.6654,270.4472,318.4302,0,C,56470,2,1,-.10827E-2,-.12919E-3,0,0.261,SpaceX-E
STARLINK-5521,2023-064Z,2026-01-02T19:50:42.000000,14.98342958,.0003063,70.0024,290.6164,269.5422,4.3556,0,C,56471,2,1,-.99805E-3,-.11909E-3,0,0.256,SpaceX-E
STARLINK-5038,2023-064AA,2026-01-02T19:48:41.999990,14.98343147,.0002991,70.0023,290.5711,271.3348,40.0853,0,C,56472,2,1,-.78143E-3,-.93251E-4,0,0.222,SpaceX-E
STARLINK-5524,2023-064AC,2026-01-02T19:49:42.000038,14.98340265,.0003094,70.0020,290.6915,271.1780,291.4343,0,C,56474,2,1,-.61972E-3,-.73953E-4,0,0.262,SpaceX-E
STARLINK-5541,2023-064AD,2026-01-02T19:48:41.999990,14.98351026,.0002965,70.0022,290.5425,271.2302,62.7074,0,C,56475,2,1,-.14077E-2,-.16799E-3,0,0.218,SpaceX-E
STARLINK-5545,2023-064AE,2026-01-02T19:52:42.000010,14.98340393,.0003015,70.0023,290.5874,271.3265,32.5622,0,C,56476,2,1,-.69118E-3,-.82479E-4,0,0.255,SpaceX-E
STARLINK-5534,2023-064AF,2026-01-02T19:52:42.000010,14.98352735,.0003121,70.0022,290.4363,273.0375,165.0204,0,C,56477,2,1,-.15436E-2,-.1842E-3,0,0.300,SpaceX-E
STARLINK-6041,2023-064AG,2026-01-02T19:51:41.999962,14.98349788,.0003035,70.0023,290.5137,272.0638,95.6092,0,C,56478,2,1,-.12433E-2,-.14837E-3,0,0.227,SpaceX-E
STARLINK-6044,2023-064AH,2026-01-02T19:53:41.999971,14.98340615,.0003145,70.0022,290.3573,269.3112,240.8956,0,C,56479,2,1,-.53606E-3,-.63972E-4,0,0.268,SpaceX-E
STARLINK-6214,2023-064AJ,2026-01-02T19:57:41.999990,15.18683315,.0006805,69.9947,264.4300,270.7738,278.9833,0,C,56480,2,1,.76423E-3,.15903E-3,0,0.293,SpaceX-E
STARLINK-6222,2023-064AK,2026-01-02T19:50:42.000000,14.98416227,.0002903,70.0023,290.4126,272.4167,181.5698,0,C,56481,2,1,-.6176E-2,-.73717E-3,0,0.394,SpaceX-E
STARLINK-6220,2023-064AL,2026-01-02T19:52:42.000010,14.98353009,.0003053,70.0022,290.4866,270.8822,123.0466,0,C,56482,2,1,-.15061E-2,-.17973E-3,0,0.232,SpaceX-E
STARLINK-5868,2023-064AM,2026-01-02T19:50:42.000000,14.98311549,.0002992,70.0022,290.4606,271.0155,137.9691,0,C,56483,2,1,.64542E-3,.76992E-4,0,0.289,SpaceX-E
STARLINK-6221,2023-064AN,2026-01-02T19:45:42.000019,14.98346068,.0002934,70.0023,290.4469,272.2645,140.4655,0,C,56484,2,1,-.98262E-3,-.11726E-3,0,0.247,SpaceX-E
STARLINK-6210,2023-064AP,2026-01-02T19:50:42.000000,14.98347303,.0003083,70.0020,290.3360,269.5662,251.9290,0,C,56485,2,1,-.12206E-2,-.14565E-3,0,0.270,SpaceX-E
STARLINK-6201,2023-064AQ,2026-01-02T19:44:41.999971,14.98309296,.0002933,70.0022,290.3973,270.0122,183.9610,0,C,56486,2,1,.71605E-3,.85415E-4,0,0.288,SpaceX-E
STARLINK-6196,2023-064AR,2026-01-02T19:44:41.999971,14.98345748,.0002867,70.0012,270.3802,272.2263,318.0501,0,C,56487,2,1,-.12466E-2,-.14874E-3,0,0.234,SpaceX-E
STARLINK-6204,2023-064AS,2026-01-02T19:48:41.999990,14.98347104,.0003099,70.0011,270.6205,271.1682,108.9869,0,C,56488,2,1,-.11689E-2,-.13949E-3,0,0.247,SpaceX-E
STARLINK-5923,2023-064AT,2026-01-02T19:46:41.999981,14.98372332,.0002886,70.0014,270.5480,270.3621,169.8253,0,C,56489,2,1,-.30064E-2,-.35879E-3,0,0.237,SpaceX-E
STARLINK-5873,2023-064AU,2026-01-02T19:50:42.000000,14.98351518,.0002957,70.0012,270.6664,272.9709,69.6620,0,C,56490,2,1,-.16198E-2,-.19328E-3,0,0.280,SpaceX-E
STARLINK-5842,2023-064AV,2026-01-02T19:49:42.000038,14.98372114,.0002749,70.0016,270.5186,269.8389,204.1219,0,C,56491,2,1,-.34864E-2,-.41601E-3,0,0.248,SpaceX-E
STARLINK-5846,2023-064AW,2026-01-02T19:55:41.999981,14.98336611,.0002955,70.0016,270.4831,269.6401,249.2680,0,C,56492,2,1,-.54682E-3,-.65248E-4,0,0.265,SpaceX-E
STARLINK-5841,2023-064AX,2026-01-02T19:53:41.999971,14.98341426,.000259,70.0000,250.5238,271.4561,308.7155,0,C,56493,2,1,-.95978E-3,-.11452E-3,0,0.256,SpaceX-E
STARLINK-5530,2023-064AY,2026-01-02T19:48:41.999990,14.98345207,.0003076,70.0015,270.4967,270.8002,221.0029,0,C,56494,2,1,-.11164E-2,-.13322E-3,0,0.255,SpaceX-E
STARLINK-5529,2023-064AZ,2026-01-02T19:55:41.999981,14.98355275,.0003078,70.0014,270.4320,271.2984,292.6176,0,C,56495,2,1,-.17372E-2,-.20731E-3,0,0.254,SpaceX-E
STARLINK-5526,2023-064BA,2026-01-02T19:55:41.999981,14.98338472,.0002094,70.0015,270.4075,269.9182,316.5147,0,C,56496,2,1,-.65371E-3,-.78E-4,0,0.264,SpaceX-E
STARLINK-5527,2023-064BB,2026-01-02T19:46:41.999981,14.98368265,.0002449,70.0012,270.3986,273.9999,300.2677,0,C,56497,2,1,-.14824E-2,-.17697E-3,0,0.226,SpaceX-E
STARLINK-5522,2023-064BC,2026-01-02T19:56:42.000029,14.98341569,.0002759,70.0016,270.4562,271.4928,273.6714,0,C,56498,2,1,-.92467E-3,-.11033E-3,0,0.253,SpaceX-E
STARLINK-5775,2023-065A,2026-01-02T19:46:41.999981,15.02657048,.0001301,43.0008,208.6172,268.1168,50.7163,0,C,56503,2,1,-.66363E-2,-.90016E-3,0,0.574,SpaceX-E
